id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7522500070,2/4/2015,610000,3,1,1800,5750,1,0,0,3,7,1040,760,1947,0,98117,47.686,-122.395,1320,5625
7525410060,1/9/2015,610000,4,2.25,2090,35040,1,0,0,3,8,1490,600,1980,0,98075,47.5739,-122.032,2910,21132
1250202324,1/22/2015,610000,4,2.75,2640,8400,1,0,2,3,8,1440,1200,1947,0,98144,47.5882,-122.29,2610,6000
643300210,2/10/2015,610000,3,1.75,1110,10402,1,0,0,4,7,1110,0,1967,0,98006,47.5676,-122.177,2050,9660
5631500947,1/22/2015,610000,4,3,2600,29539,1,0,0,3,8,2600,0,1994,0,98028,47.746,-122.231,1810,11600
5495200040,1/26/2015,610000,5,3.25,3490,23400,1,0,0,4,8,1890,1600,1957,0,98006,47.5701,-122.124,2660,12400
4038700220,2/13/2015,610000,6,2.75,2040,8560,1,0,2,4,7,1100,940,1961,0,98008,47.616,-122.115,2230,8560
9828702336,2/20/2015,610000,2,2,1210,740,2,0,0,3,8,780,430,2014,0,98112,47.6206,-122.3,1480,1171
1176001119,2/24/2015,609500,3,1.75,1590,1113,3,0,0,3,8,1590,0,2014,0,98107,47.6691,-122.402,1520,1357
269000070,1/6/2015,608000,4,3,2400,7680,1,0,0,3,7,1200,1200,1956,0,98199,47.6466,-122.389,2670,6342
424069150,2/13/2015,607500,4,2.5,2460,45738,1,0,0,4,8,1650,810,1969,0,98075,47.5952,-122.056,2550,32040
2425059144,2/13/2015,607500,4,2.5,2110,13939,1,0,0,3,8,1270,840,1978,0,98008,47.6431,-122.113,2140,8882
461001615,2/25/2015,605000,2,1.75,1760,5000,1,0,0,4,7,940,820,1927,0,98117,47.682,-122.372,1530,5000
5561000010,2/23/2015,605000,3,2.5,3200,35012,1.5,0,0,3,8,2100,1100,1965,0,98027,47.4651,-121.993,2690,35100
7277100510,2/14/2015,605000,3,1.75,1930,5400,2,0,2,3,9,1930,0,1978,0,98177,47.77,-122.391,2100,6840
1861400116,1/16/2015,605000,3,3.25,2200,2400,2,0,0,3,8,1740,460,1988,0,98119,47.6325,-122.371,2200,3600
2413910050,2/13/2015,605000,4,1.75,3280,35160,1,0,0,3,7,2080,1200,1976,0,98053,47.6728,-122.061,2510,31331
3959400645,1/7/2015,605000,5,3,3670,9600,1,0,1,3,8,1980,1690,1955,0,98108,47.5648,-122.316,1730,4933
7853370620,2/6/2015,605000,5,4,3040,6000,2,0,0,3,8,2280,760,2011,0,98065,47.5189,-121.876,3070,5558
1370804446,2/10/2015,604000,4,1.75,1490,4485,1,0,0,3,8,1350,140,1960,0,98199,47.6388,-122.399,1380,4846
5315100394,2/18/2015,604000,3,1,,13824,1,0,0,4,7,1440,0,1957,0,98040,47.5872,-122.241,2540,12092
8087800430,2/10/2015,602000,4,1.75,2430,14000,1,0,0,4,7,1580,850,1963,0,98052,47.6554,-122.134,1910,8285
2547200160,2/12/2015,601500,3,1.75,1460,10128,1,0,0,3,8,1460,0,1968,2000,98033,47.6709,-122.167,2240,10154
1592000260,2/17/2015,600000,3,2.25,2240,9314,2,0,0,3,9,2240,0,1984,0,98074,47.6216,-122.032,2240,9314
3304300380,1/8/2015,600000,5,2.75,3380,8179,2,0,0,3,9,3380,0,2011,0,98059,47.4827,-122.135,2840,8179
3213200215,1/5/2015,600000,2,1,920,5029,1,0,0,4,7,920,0,1938,0,98115,47.6726,-122.265,1230,5029
5166700050,2/11/2015,600000,5,2.25,2760,6350,1,0,0,3,7,1380,1380,1958,0,98126,47.5561,-122.379,2060,6342
3586501075,1/9/2015,600000,4,2.25,2840,31720,1,0,0,3,8,1780,1060,1958,0,98177,47.7505,-122.375,2290,29577
1621069045,1/5/2015,600000,4,2.5,3870,50965,2,0,0,3,10,3870,0,2007,0,98010,47.3109,-122.045,2170,65843
9536600105,1/9/2015,600000,3,2.75,2080,16740,1,0,3,3,8,1580,500,1966,0,98198,47.3632,-122.324,2175,7568
2767603535,1/26/2015,600000,3,1.75,1310,5000,2,0,0,4,7,1310,0,1901,0,98107,47.6722,-122.379,1270,4750
2767601805,2/13/2015,600000,2,1,1370,5000,1.5,0,0,3,7,1370,0,1905,0,98107,47.6744,-122.383,1500,5000
293610040,2/10/2015,600000,4,2.75,2950,5803,2,0,0,3,9,2950,0,2007,0,98028,47.7368,-122.231,2940,5803
1822039138,2/27/2015,600000,2,2.25,2320,18919,2,1,4,4,8,2320,0,1976,0,98070,47.3905,-122.462,1610,18919
8712100020,1/27/2015,600000,2,1,1290,4636,1,0,0,3,7,1290,0,1924,0,98112,47.6393,-122.301,1940,4635
9828701747,1/23/2015,600000,3,1,970,4800,1,0,0,3,6,970,0,1950,0,98112,47.6212,-122.298,1500,2042
5608030020,2/3/2015,600000,5,3.5,3370,16846,2,0,1,3,9,2650,720,1998,0,98027,47.5584,-122.089,3330,13000
8818900155,1/15/2015,599950,6,3,2020,4129,1,0,0,3,7,1230,790,1994,0,98105,47.6648,-122.324,2080,4080
1176001123,2/6/2015,599950,3,2.5,1510,1493,3,0,0,3,8,1510,0,2014,0,98107,47.669,-122.402,1530,1357
4047200300,2/5/2015,599900,3,1.5,2605,12030,1,0,0,3,8,1355,1250,2003,0,98019,47.7725,-121.899,1590,15242
8861500065,1/14/2015,599500,4,2.25,2020,10260,2,0,0,4,7,2020,0,1984,0,98052,47.6801,-122.114,2020,10311
3260000120,2/9/2015,599380,3,1.75,1270,7350,1,0,0,4,7,1270,0,1967,0,98005,47.6046,-122.168,1880,7350
9238500040,2/10/2015,599000,3,2.5,2970,23100,1,0,0,3,7,1510,1460,1967,0,98072,47.7735,-122.133,2390,20300
8564860130,2/2/2015,598992,5,3.5,3440,6037,2,0,0,3,9,3440,0,2014,0,98045,47.4765,-121.734,3270,6037
1176001124,2/24/2015,598950,3,2.5,1480,1531,3,0,0,3,8,1480,0,2014,0,98107,47.669,-122.402,1530,1321
5379804150,2/11/2015,598800,6,4,4470,17877,3,0,3,3,9,3230,1240,2013,0,98188,47.4514,-122.273,1790,18260
4157600180,2/23/2015,598780,4,2.25,3040,12160,1,0,0,4,7,1520,1520,1963,0,98007,47.5911,-122.133,2560,12090
2193340260,1/7/2015,596500,4,2.25,1770,8505,2,0,0,3,8,1770,0,1986,0,98052,47.6904,-122.102,1880,8939
7254000050,2/24/2015,596000,3,2.5,1730,2631,2,0,0,3,8,1730,0,2001,0,98005,47.5878,-122.165,1730,2751
9547202890,1/20/2015,596000,2,1,1040,4880,1,0,0,3,7,1040,0,1910,1975,98115,47.6809,-122.311,1500,4590
2061100570,2/10/2015,595000,3,1.75,1910,5753,1,0,3,3,8,1110,800,1941,0,98115,47.6898,-122.327,1630,5580
6632900574,2/25/2015,595000,5,3,2980,10064,1,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800
2826049070,2/25/2015,595000,3,2.5,2250,8300,2,0,0,3,8,2250,0,2003,0,98125,47.7174,-122.308,1790,7626
5561401210,1/8/2015,595000,4,3,3680,35736,1.5,0,0,4,8,2320,1360,1970,0,98027,47.4703,-122.015,3210,39512
8564860110,1/13/2015,594491,4,2.5,2990,6037,2,0,0,3,9,2990,0,2013,0,98045,47.4766,-121.735,2990,5992
2326059082,1/26/2015,594000,3,2.25,2080,70567,2,0,0,3,8,2080,0,1990,0,98072,47.7221,-122.124,3730,43560
7527200110,2/18/2015,593700,3,2.5,2000,22000,2,0,0,3,8,2000,0,1979,0,98075,47.59,-122.081,2180,19800
5561400740,2/10/2015,593500,5,3.25,4300,50405,2,0,0,3,8,3220,1080,1972,0,98027,47.4615,-122,2680,41684
3856902250,1/5/2015,593500,3,1,,4000,2,0,0,4,8,1370,0,1918,0,98105,47.6711,-122.324,1370,4000
1568100295,2/2/2015,592500,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,47.7349,-122.295,1550,8460
3211700045,1/28/2015,592000,4,2.5,2300,11165,2,0,0,4,8,2300,0,1979,0,98008,47.5794,-122.118,2170,11165
3286800370,2/6/2015,590000,5,3.25,4020,40341,1,0,0,5,8,2170,1850,1970,0,98027,47.4952,-122.068,2650,53437
6928000620,2/18/2015,590000,5,3,3480,6625,2,0,0,3,8,3480,0,2012,0,98059,47.4815,-122.153,2800,9400
1777600210,2/17/2015,590000,4,2.25,2530,10611,1,0,0,5,8,1320,1210,1977,0,98006,47.5698,-122.132,2530,10125
2351800065,2/17/2015,590000,3,1.75,2180,6120,1,0,2,3,8,1380,800,1949,0,98199,47.6501,-122.405,2020,6122
6181700625,2/20/2015,590000,4,2,2990,12970,1.5,0,2,4,7,1960,1030,1948,0,98028,47.7605,-122.258,2500,10680
2397100155,2/24/2015,589000,3,1.75,920,3600,1,0,0,4,6,820,100,1904,0,98119,47.6386,-122.365,1620,3600
3626039299,2/24/2015,588000,3,1,1910,8167,1,0,0,4,8,1270,640,1951,0,98117,47.7004,-122.368,1500,6816
6115400008,2/26/2015,587500,4,1.75,2500,20868,1,0,2,3,8,1600,900,1956,0,98166,47.431,-122.338,2170,15026
7215720680,2/3/2015,587000,4,2.75,2210,8430,2,0,0,3,9,2210,0,1999,0,98075,47.5994,-122.017,2460,8069
3626039271,2/5/2015,585000,2,1.75,1980,8550,1,0,0,3,7,990,990,1981,0,98117,47.6989,-122.369,1480,6738
1774200230,1/20/2015,585000,6,3,3870,43787,2,0,0,3,8,2700,1170,1976,0,98077,47.7642,-122.098,2600,35381
7859960250,1/7/2015,585000,4,2.5,3000,6892,2,0,0,3,8,3000,0,2005,0,98072,47.7623,-122.165,3000,6589
7787050180,1/28/2015,585000,3,2.75,3080,7282,2,0,0,3,9,3080,0,2008,0,98059,47.4826,-122.149,3080,7274
1323089107,1/21/2015,585000,3,2.5,2330,33750,2,0,0,3,9,2330,0,1983,2001,98045,47.4787,-121.723,2270,35000
3630240140,1/23/2015,585000,4,3,2110,1286,2,0,0,3,9,1710,400,2007,0,98029,47.5444,-122.014,2000,1286
3416600750,2/17/2015,585000,3,2.5,1750,1381,3,0,0,3,8,1750,0,2008,0,98122,47.6021,-122.294,1940,4800
424069130,2/13/2015,584999,4,2.75,2050,17859,1,0,0,4,7,1300,750,1967,0,98075,47.5945,-122.056,2960,20908
2767601031,2/2/2015,583500,4,1,1530,3900,1.5,0,0,4,7,1530,0,1908,0,98107,47.6748,-122.379,1300,3900
5469500640,2/24/2015,583500,3,2.25,3530,13000,2.5,0,0,4,10,3530,0,1985,0,98042,47.3823,-122.159,2960,13000
8914200060,1/15/2015,583000,4,2.5,3390,10519,2,0,2,3,10,3390,0,1990,0,98003,47.332,-122.334,2830,10519
6743700317,2/4/2015,582500,2,1,1140,23779,1.5,0,0,3,6,1140,0,1966,0,98033,47.6948,-122.172,2940,8417
5309100750,1/23/2015,580000,3,1.75,1460,2800,2,0,0,3,7,1460,0,1928,0,98117,47.6779,-122.371,1220,4062
9237800100,2/4/2015,580000,3,2.25,1640,8625,1,0,0,3,8,1320,320,1987,0,98052,47.6772,-122.153,1770,9476
9191201250,1/7/2015,580000,5,2,2600,3750,1.5,0,0,4,6,1400,1200,1914,0,98105,47.6691,-122.299,1700,3750
5490220030,2/25/2015,580000,4,2.5,2110,11680,1,0,0,4,7,1420,690,1977,0,98052,47.6964,-122.118,1890,9600
7537300210,1/28/2015,580000,2,1.5,1460,5700,1.5,0,0,3,7,1460,0,1912,0,98115,47.6838,-122.312,1780,3800
6917700665,2/18/2015,580000,2,1,1650,9780,1,0,0,3,7,950,700,1943,0,98199,47.6549,-122.394,1650,5458
1862400541,2/28/2015,579950,3,2.5,1810,1585,3,0,0,3,7,1810,0,2014,0,98117,47.6957,-122.376,1560,1586
822069029,2/17/2015,579000,3,2.75,2660,223027,1,0,0,3,8,1330,1330,1962,2015,98038,47.4127,-122.071,1560,222591
8682261440,1/13/2015,579000,2,1.75,1560,4500,1,0,0,3,8,1560,0,2004,0,98053,47.7128,-122.032,1860,4500
3881900317,1/23/2015,579000,4,3.25,1900,2631,2,0,0,3,9,1250,650,2014,0,98144,47.5869,-122.311,1710,4502
1370803730,1/26/2015,578000,3,1.5,1660,6000,1.5,0,0,3,7,1660,0,1937,0,98199,47.6409,-122.401,1640,6000
1737100830,2/5/2015,577000,4,2.25,2360,7490,2,0,0,3,8,2360,0,1979,0,98033,47.6988,-122.169,2360,7490
3787000120,1/22/2015,577000,3,2.25,2370,7878,2,0,0,3,8,2370,0,1985,0,98034,47.7281,-122.168,1870,7766
9276201140,2/13/2015,576750,3,2,2220,5000,1,0,0,4,7,1110,1110,1966,0,98116,47.5807,-122.394,1450,5000
8024200820,2/13/2015,575700,3,1.75,1730,6130,1,0,0,3,7,1480,250,1941,0,98115,47.6978,-122.316,1730,6131
1781500435,2/25/2015,575000,3,1.75,1580,7344,1,0,0,5,7,1580,0,1911,0,98126,47.5256,-122.38,1580,6207
2767602720,2/23/2015,575000,3,2,1520,5000,1.5,0,0,3,7,1140,380,1945,0,98107,47.6733,-122.389,1530,4650
9839300125,1/7/2015,575000,4,2,1810,4400,2,0,0,3,8,1700,110,1909,0,98122,47.6132,-122.292,1470,4400
9141100070,1/26/2015,575000,5,2.5,1970,12375,1,0,0,3,8,1570,400,1959,0,98133,47.7412,-122.354,1970,8941
4321200580,1/25/2015,575000,3,2.5,1760,2320,2,0,2,3,8,1760,0,1994,0,98126,47.5723,-122.376,1760,4698
259800610,2/20/2015,575000,4,2.5,2280,9491,1,0,0,4,7,1290,990,1966,0,98008,47.6297,-122.117,1560,8050
6189200050,2/3/2015,575000,3,1.75,1760,10349,1,0,0,3,8,1760,0,1957,0,98005,47.6347,-122.173,1970,10933
2767603160,2/25/2015,575000,2,1,1320,4750,1.5,0,0,4,7,1320,0,1928,0,98107,47.6729,-122.38,1360,2873
5511600315,2/18/2015,575000,2,1.5,1400,5810,2,0,0,3,7,1400,0,1940,0,98103,47.6843,-122.341,1470,3920
7853430690,1/27/2015,572800,3,2.5,3310,4682,2,0,0,3,9,2380,930,2015,0,98065,47.5201,-121.885,2660,5166
4113800500,2/12/2015,572500,3,2.5,2490,7589,2,0,0,3,9,2490,0,1991,0,98056,47.5355,-122.179,2500,10386
8653600050,2/25/2015,572000,3,1.75,1850,22767,1.5,0,4,5,6,1850,0,1908,0,98074,47.6144,-122.067,2700,17906
2652500126,2/17/2015,570500,2,1,1380,1800,2,0,0,3,7,1080,300,1954,0,98119,47.6416,-122.361,1600,3600
3760500435,1/14/2015,570000,3,2.75,2730,11936,2,0,2,3,8,1530,1200,1978,0,98034,47.6987,-122.231,2810,12333
3649100676,2/19/2015,570000,4,2.5,2590,7910,2,0,0,3,9,2590,0,2003,0,98028,47.7378,-122.248,2110,11761
6141100320,2/13/2015,570000,2,1,1500,6685,1,0,0,3,7,1190,310,1926,0,98133,47.7186,-122.354,1420,6561
9828702335,2/12/2015,570000,2,2,1140,690,2,0,0,3,8,760,380,2014,0,98112,47.6205,-122.3,1480,1171
9828701871,2/12/2015,570000,3,2,1400,1657,2,0,0,3,8,1060,340,2004,0,98112,47.6196,-122.298,1540,2275
587550010,1/16/2015,570000,4,3.5,3990,23544,1,0,2,3,10,2300,1690,1999,0,98023,47.3245,-122.38,3410,15932
2461900850,1/5/2015,570000,4,1,1490,6000,1.5,0,0,3,7,1490,0,1918,0,98136,47.5518,-122.385,1700,6000
3343901408,1/28/2015,569888,4,2.5,2590,6474,2,0,0,3,8,2590,0,2014,0,98056,47.5164,-122.19,1960,8679
7215722010,2/26/2015,566000,3,2.5,1560,5259,2,0,0,3,8,1560,0,1999,0,98075,47.5985,-122.016,2170,5461
325059126,2/9/2015,565000,4,1,2170,12100,1,0,0,5,7,2170,0,1961,0,98033,47.6893,-122.164,1270,12844
6430500291,2/12/2015,565000,3,1,1260,4080,1.5,0,0,4,7,1260,0,1928,0,98103,47.6893,-122.354,1130,3876
5153200100,2/25/2015,565000,3,2.75,3210,15939,2,0,1,3,10,3210,0,1998,0,98023,47.3357,-122.351,2870,15939
7852190580,2/10/2015,565000,3,2.5,2700,6037,2,0,0,3,8,2700,0,2004,0,98065,47.5376,-121.879,2740,6054
259600620,2/6/2015,565000,4,2,1950,9940,1,0,0,4,7,1950,0,1963,0,98008,47.6332,-122.118,1920,9270
2595300155,2/24/2015,565000,4,1.5,2190,8296,2,0,0,3,7,2190,0,1935,1963,98136,47.5158,-122.385,1160,8160
8118600080,2/20/2015,565000,4,2,2070,7980,1.5,0,0,4,7,2070,0,1940,0,98146,47.5092,-122.386,1600,7980
9169100185,2/25/2015,565000,3,1.75,1490,5000,1,0,1,3,8,1250,240,1954,0,98136,47.5257,-122.392,1980,5000
1923300315,2/17/2015,565000,2,1.75,1720,3000,1,0,0,5,7,860,860,1925,0,98103,47.686,-122.351,1360,4500
2260000210,2/9/2015,565000,3,1.75,2380,10450,1,0,0,3,8,1400,980,1977,0,98052,47.6409,-122.111,2150,9600
7504100360,1/12/2015,565000,4,2.5,2500,12090,1,0,0,3,9,2500,0,1983,0,98074,47.6346,-122.045,3380,12760
1186000150,1/23/2015,563250,3,1.75,1370,2800,1,0,0,5,7,800,570,1982,0,98122,47.6157,-122.291,2270,3773
5015000700,1/23/2015,563225,3,1,2460,4000,1.5,0,0,4,7,1370,1090,1918,0,98112,47.6268,-122.297,1680,4000
809000945,1/6/2015,563000,6,1,1730,2760,1.5,0,0,3,7,1250,480,1918,0,98109,47.6342,-122.353,1630,3200
1772600665,2/25/2015,562000,3,2,2510,5200,1,0,0,5,8,1470,1040,1925,0,98106,47.5631,-122.366,990,5400
6744700181,2/17/2015,562000,3,1.75,1600,10530,1,0,2,3,8,1600,0,1962,0,98155,47.7437,-122.291,2590,8274
8563040160,1/21/2015,560000,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050
7340500270,1/23/2015,560000,4,2.5,2940,6000,2,0,0,3,8,2940,0,2000,0,98011,47.7533,-122.198,2510,6600
3905081350,1/9/2015,560000,4,2.75,1950,6192,2,0,0,3,8,1950,0,1992,0,98029,47.5698,-121.999,2040,5441
8914200220,1/16/2015,560000,4,3,3080,9601,2,0,1,3,10,3080,0,1990,0,98003,47.334,-122.332,3200,9375
3345100286,2/19/2015,560000,4,2.5,3270,24750,1,0,0,4,8,1690,1580,1979,0,98056,47.5221,-122.178,1520,13480
9274202165,1/20/2015,560000,3,1.75,1570,4375,1,0,0,3,7,970,600,1940,0,98116,47.5889,-122.389,1790,5750
1825049013,2/13/2015,560000,4,2,1380,4048,1.5,0,0,4,7,1380,0,1906,0,98103,47.6583,-122.344,1440,3956
7017200055,1/13/2015,560000,4,3,2720,7570,2,0,0,3,9,2720,0,2008,0,98133,47.7113,-122.349,1770,5705
5045700400,2/23/2015,559950,5,2.75,2990,6370,2,0,0,3,8,2990,0,2014,0,98059,47.4853,-122.154,2730,5740
114100131,1/14/2015,559950,5,3.5,2450,8193,2,0,0,3,9,2450,0,2005,0,98028,47.7721,-122.241,2310,8193
826000495,2/6/2015,557510,4,2,1580,4800,1.5,0,2,3,7,1580,0,1912,0,98136,47.5454,-122.383,1580,4800
8854000410,2/12/2015,557000,3,2.5,2280,18241,1,0,0,3,9,960,1320,1995,0,98011,47.7453,-122.213,3100,12465
6888900115,2/16/2015,555750,3,1,1060,4880,1,0,0,2,6,910,150,1913,0,98118,47.5545,-122.288,1200,4880
2346800270,1/6/2015,555000,3,3,2920,23085,1.5,0,2,3,7,1540,1380,1908,0,98136,47.5159,-122.395,2270,18180
7302900090,2/18/2015,555000,4,2.25,3330,21785,2,0,0,3,9,3330,0,1994,0,98059,47.4725,-122.136,3330,21796
9406510040,2/6/2015,555000,4,2.5,2920,24074,2,0,0,3,9,2920,0,1997,0,98038,47.381,-122.056,2760,26023
207700180,1/21/2015,555000,5,2.5,2450,5047,2,0,0,3,8,2450,0,2007,0,98011,47.7724,-122.168,2450,4478
546001020,2/18/2015,554000,3,2,,4046,1,0,0,3,7,960,800,1931,0,98117,47.6876,-122.381,1500,4046
8562770320,1/14/2015,554000,3,2.5,2140,4126,2,0,0,3,8,1960,180,2005,0,98027,47.5368,-122.073,2280,2615
3625059166,1/7/2015,553000,3,1,,18135,1,0,0,3,7,1310,0,1948,0,98008,47.6065,-122.113,2150,18135
4219610320,1/19/2015,552500,4,2.5,3260,6902,2,0,0,3,8,3260,0,2008,0,98059,47.4829,-122.156,3130,6588
3751601785,2/25/2015,551870,3,2.5,2507,18400,2,0,0,3,8,2507,0,2006,0,98001,47.2867,-122.27,1520,14709
2204500480,1/7/2015,551100,3,1,,8640,1,0,0,5,7,1430,0,1954,0,98006,47.572,-122.147,1430,9840
7171200445,2/28/2015,550700,2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000
2436700666,2/16/2015,550700,2,2.25,1190,1499,2,0,0,3,9,1100,90,2004,0,98105,47.6666,-122.285,1430,1332
8682261190,1/12/2015,550285,2,1.75,1680,4500,1,0,0,3,8,1680,0,2004,0,98053,47.7132,-122.032,1670,4500
809001070,1/23/2015,550000,3,1,,2500,1.5,0,0,3,8,1520,0,1912,0,98109,47.6347,-122.352,1880,3600
7374600060,1/9/2015,550000,3,2,,12825,1,0,0,4,7,1810,0,1960,0,98007,47.5953,-122.14,1490,10800
3825500020,2/18/2015,550000,4,2.5,3350,6605,2,0,0,3,8,2670,680,1990,0,98011,47.7498,-122.181,2730,5962
2249500059,1/7/2015,550000,3,2,,2159,1,0,0,3,7,1010,800,1922,0,98109,47.6273,-122.345,1810,2159
290000075,2/25/2015,550000,3,1,1260,6000,1,0,3,3,7,1260,0,1951,0,98146,47.5058,-122.384,2020,6600
2722059013,2/4/2015,550000,2,1,1270,43560,1,0,0,4,5,1270,0,1908,0,98042,47.3651,-122.165,1870,6960
6071000265,1/25/2015,550000,3,2.5,2140,10136,1,0,0,3,8,1320,820,1958,0,98006,47.5602,-122.184,1980,11200
1982200790,1/27/2015,550000,3,2,1490,3880,1,0,0,3,7,1490,0,1959,0,98107,47.662,-122.363,1490,3880
8078450340,2/11/2015,550000,4,2.5,2090,6926,2,0,0,3,8,2090,0,1990,0,98074,47.6339,-122.022,2000,7151
6819100330,2/20/2015,550000,3,1,1110,6000,1,0,0,3,7,1110,0,1904,0,98109,47.6461,-122.357,1460,6000
952006680,1/29/2015,550000,2,1.5,900,5750,1,0,2,3,7,900,0,1940,0,98116,47.5623,-122.384,1300,1413
3204900010,2/11/2015,550000,3,2.5,2800,10603,2,0,0,3,9,2800,0,2001,0,98011,47.7528,-122.195,2580,10603
7977200055,2/13/2015,550000,3,1,1010,6120,1,0,0,3,7,860,150,1940,0,98115,47.6861,-122.296,1930,6120
5448300150,1/5/2015,550000,3,2.25,1950,26500,1,0,0,4,8,1570,380,1965,0,98006,47.5784,-122.179,2160,12751
3574770100,1/16/2015,550000,4,2.75,3650,4534,2,0,0,3,7,2940,710,2014,0,98028,47.7397,-122.224,2400,7682
6821101732,2/19/2015,550000,3,2.25,1230,875,3,0,0,3,8,1230,0,2013,0,98199,47.6521,-122.4,1760,5664
1900600015,2/27/2015,550000,3,2.5,1930,6604,2,0,0,3,7,1930,0,2014,0,98166,47.4692,-122.351,910,6604
6021502300,2/11/2015,549010,2,1.75,1560,4141,1,0,0,4,7,880,680,1942,0,98117,47.6863,-122.382,1210,4141
8682280970,2/4/2015,548050,2,2,1930,5479,1,0,0,3,8,1930,0,2005,0,98053,47.7054,-122.011,1900,5479
3034200516,2/17/2015,547000,2,1,1370,10038,1.5,0,0,4,7,1370,0,1922,0,98133,47.719,-122.339,1610,8822
126059005,1/15/2015,547000,5,3,2200,103237,1,0,0,3,7,1160,1040,1971,0,98072,47.7726,-122.111,2300,103237
5528600050,2/11/2015,546000,2,1,1200,12856,1,0,0,4,6,1200,0,1948,0,98027,47.5321,-122.034,1740,6098
7784400060,1/20/2015,545000,3,2.5,2370,9000,1,0,3,4,8,1570,800,1952,0,98146,47.4922,-122.365,2120,9500
9126100608,2/25/2015,545000,4,3.5,1880,1341,3,0,0,3,8,1650,230,2007,0,98122,47.6053,-122.306,1740,1883
4141400100,1/20/2015,545000,4,2.25,2050,9720,2,0,0,3,8,2050,0,1967,0,98008,47.5911,-122.119,2310,9680
5729000070,1/28/2015,545000,4,2,5461,22880,1,0,0,4,9,3265,2196,1964,0,98032,47.3557,-122.29,1940,10995
1467400095,2/24/2015,545000,4,1.75,2040,53578,1,0,0,5,7,1160,880,1959,0,98038,47.3844,-122,2040,53578
7519001321,2/10/2015,545000,4,2,1700,2350,1,0,0,3,6,850,850,1926,2014,98117,47.6865,-122.366,1600,4160
9274200324,1/20/2015,545000,3,2.5,1740,1279,3,0,0,3,8,1740,0,2008,0,98116,47.589,-122.387,1740,1280
3180100023,1/30/2015,544000,3,2.5,1760,1755,3.5,0,0,3,8,1760,0,1998,0,98105,47.6688,-122.279,1700,1721
7853270630,1/20/2015,544000,4,2.5,2340,6973,2,0,0,3,8,1930,410,2005,0,98065,47.5451,-121.882,2950,6908
2770601457,2/10/2015,542300,3,2.25,1580,1487,3,0,0,3,9,1580,0,2013,0,98199,47.6514,-122.386,1600,1525
1868903130,2/12/2015,542000,4,1,1540,5000,1.5,0,0,4,7,1090,450,1922,0,98115,47.6754,-122.294,1590,5000
3396820010,2/23/2015,542000,3,2.25,2220,12056,2,0,0,3,8,2220,0,1985,0,98052,47.7148,-122.101,2320,12025
1982201595,1/21/2015,541000,3,1.75,1630,1166,2,0,0,3,8,1020,610,2013,0,98107,47.6646,-122.367,1420,1670
9328500680,2/2/2015,540400,4,1.75,1680,6758,1,0,0,3,8,1680,0,1974,0,98008,47.641,-122.113,1910,7000
3303910010,2/20/2015,540000,3,2.5,1950,13227,2,0,0,4,9,1950,0,1978,0,98034,47.7217,-122.256,2650,12943
1036450360,1/7/2015,540000,4,2.5,2050,3784,2,0,0,3,8,2050,0,2001,0,98034,47.7189,-122.181,2050,3366
6821102358,2/24/2015,540000,3,2.25,1670,3135,2,0,0,3,8,1220,450,2002,0,98199,47.6478,-122.396,1630,1596
2767603255,2/24/2015,540000,2,1,1170,4750,1,0,0,3,6,1170,0,1903,0,98107,47.6729,-122.378,1170,2023
9532000170,2/17/2015,540000,4,2.5,2190,3855,2,0,0,3,8,2190,0,2010,0,98011,47.7705,-122.169,2190,3600
1982201596,1/12/2015,540000,3,1.75,1630,1404,2,0,0,3,8,1020,610,2014,0,98107,47.6646,-122.367,1420,1670
3630120380,2/5/2015,539950,2,2,1670,3507,1,0,0,3,9,1670,0,2007,0,98029,47.5545,-122.003,2330,3889
4310700778,2/10/2015,539950,3,2.25,1860,1558,3,0,0,3,8,1860,0,2014,0,98103,47.7006,-122.339,1760,2456
5694500497,1/16/2015,539900,3,3.25,1300,1325,2,0,0,3,8,1080,220,2005,0,98103,47.6584,-122.346,1290,1323
8665900291,2/25/2015,539000,4,2.5,2340,19850,2,0,0,3,9,2340,0,1993,0,98155,47.7672,-122.306,1930,15439
8910500150,1/20/2015,539000,3,1.5,1460,5040,1,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560
9557300040,2/25/2015,539000,5,2.25,2590,7245,1,0,0,3,8,1510,1080,1973,0,98008,47.6398,-122.111,1930,7245
1604601801,2/17/2015,539000,3,2.75,2130,1400,2,0,0,3,9,1080,1050,2010,0,98118,47.5661,-122.29,1520,3132
7923000360,1/20/2015,538000,4,1.75,1880,7953,1,0,0,4,7,1880,0,1965,0,98008,47.5838,-122.123,1750,8591
427000065,1/26/2015,537500,5,2.5,4340,9108,1,0,0,5,8,2170,2170,1979,0,98118,47.5384,-122.276,2030,6812
